"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,Inicio,Fin,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"Coste por Application","All Leads","Coste por All Leads","event registration","Coste por event registration",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Coste por ThruPlay",Objetivo,"Inicio del informe","Fin del informe"
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2,Image_Stories_Static_BG_EN_BreakIntoTech,"2024-10-22 - 2024-10-28",2024-05-19,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_AI,Video_AllPlacements_Static_Charlie_Long,"2024-10-22 - 2024-10-28",2024-07-26,"En curso",87,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_LLA2_QApps_en,04_Image_EN,"2024-10-22 - 2024-10-28",2025-04-01,"En curso","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_FBAudience_Lua_2410,Video_AllPlacements_Static,"2024-10-22 - 2024-10-28",2024-09-11,"En curso","Con el presupuesto del conjunto de anuncios",,152.04,Diario,913.99,"All Leads",25,36.5596,30,30.46633333,30,30.46633333,,,60404,76506,291,0.38036232,3.14085911,11.94664471,0.37566379,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Visuals,"2024-10-22 - 2024-10-28",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,07_Retargeting_Visitors_30d,L3_01_Image,"2024-10-22 - 2024-10-28",2025-02-05,2025-04-30,"Con el presupuesto del conjunto de anuncios",,65,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Awareness_Omnipresent,02_Broad_GlobalCommunity,02_Image_GlobalCommunity,"2024-10-22 - 2024-10-28",2025-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_TAP,Prospecting_FBAudience_Interests,AllPlacements_Static,"2024-10-22 - 2024-10-28",2024-06-26,2024-07-31,"Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_SW_EN_CBO,Prospecting_LLA_QApps_2_Dorian_SW_joke,Video_AllPlacements_Static_Dorian_SW_joke,"2024-10-22 - 2024-10-28",2024-10-14,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,21.58,"All Leads",,,,,,,,,579,704,2,0.28409091,10.79,30.65340909,1.43866667,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,05_Prospecting_LLA,01_Video_v4_1,"2024-10-22 - 2024-10-28",2025-04-07,"En curso","Con el presupuesto del conjunto de anuncios",,88,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Retargeting_Visitors,Video_AllPlacements_Static,"2024-10-22 - 2024-10-28",2024-10-28,"En curso",31,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,09_Prospecting_LLA_DE,03_Video_Rika_DE_h2,"2024-10-22 - 2024-10-28",2025-03-11,"En curso","Con el presupuesto del conjunto de anuncios",,171,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_UISkills,"2024-10-22 - 2024-10-28",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"RTG - All Leads",DA_Generic,"2024-10-22 - 2024-10-28",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - LLA","BG - Copy 3","2024-10-22 - 2024-10-28",2023-04-09,"En curso",430,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_ComputerScience,"New Sales Ad","2024-10-22 - 2024-10-28",2024-06-06,2024-07-31,3950,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,05_Prospecting_LLA,10_Video_h1UProbablyHeardAI,"2024-10-22 - 2024-10-28",2025-01-23,"En curso","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_LLA_Apps_Apps1to2_240827,Video_AllPlacements_Static_Marta,"2024-10-22 - 2024-10-28",2024-08-27,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"Generic+JH - 4.6M","Ad1 - Copy 3","2024-10-22 - 2024-10-28",2022-05-01,"En curso","Con el presupuesto del conjunto de anuncios",,32,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_AI,Video_AllPlacements_Static_Charlie_Short,"2024-10-22 - 2024-10-28",2024-06-06,2024-07-31,3950,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_AIProducts - Copy 2","2024-10-22 - 2024-10-28",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_DV,AWS,"New Sales Ad - Copy","2024-10-22 - 2024-10-28",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_ML,DataAnalysis,DataScience_EN_Prospecting_AllPlacements_Video,"2024-10-22 - 2024-10-28",2024-05-03,2024-05-30,686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,07_Retargeting_Visitors_30d,L3_02_Image_Girl,"2024-10-22 - 2024-10-28",2025-02-05,2025-04-30,"Con el presupuesto del conjunto de anuncios",,65,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudStorage,"New Sales Ad","2024-10-22 - 2024-10-28",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,03_Prospecting_FBAudience_Interests_Lua,01_Video_Lua,"2024-10-22 - 2024-10-28",2024-11-29,"En curso","Con el presupuesto del conjunto de anuncios",,83,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA 1-5% - 1.1M",Ad1,"2024-10-22 - 2024-10-28",2022-05-01,"En curso","Con el presupuesto del conjunto de anuncios",,32,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,Productivity,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-10-22 - 2024-10-28",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"Generic+Students 7.7M","Ad1 - Copy","2024-10-22 - 2024-10-28",2022-05-01,"En curso","Con el presupuesto del conjunto de anuncios",,32,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA (Qapps) 2-5%","Ad1 - Copy 3","2024-10-22 - 2024-10-28",2022-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,42,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_FBAudience_Interests,Image_Stories_Static_BG_EN_BreakIntoTech,"2024-10-22 - 2024-10-28",2024-05-19,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
"RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_TAP - NO",Prospecting_LLA_Qapps_2,AllPlacements_Static,"2024-10-22 - 2024-10-28",2024-06-26,2024-07-10,"Con el presupuesto del conjunto de anuncios",,23,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_UISkills,"2024-10-22 - 2024-10-28",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,RTG,BG_AllCourses_EN_RTG_AllPlacements_StaticBanner_TransformYourCareer,"2024-10-22 - 2024-10-28",2023-08-28,"En curso",2500,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_v1h1_2409,"2024-10-22 - 2024-10-28",2024-09-16,2024-10-15,1387,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,07_Prospecting_LLA5_GAds_BG,02_Video_v4_1,"2024-10-22 - 2024-10-28",2025-02-06,"En curso","Con el presupuesto del conjunto de anuncios",,73,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN_A/BTest,"All Interests - LLA - Video",BG_AllCourses_EN_LookalikeAudience_AllPlacements_Video_3,"2024-10-22 - 2024-10-28",2023-05-03,"En curso",1777,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"All Interests - All Leads - Pau",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_Pau,"2024-10-22 - 2024-10-28",2024-02-03,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_EN_BG,03_Prospecting_LLABG,03IM_StudyTech100Free,"2024-10-22 - 2024-10-28",2025-03-20,"En curso","Con el presupuesto del conjunto de anuncios",,121,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,Leaderships,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-10-22 - 2024-10-28",2024-03-18,2024-04-11,1278,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Awareness_Omnipresent,13_Broad_MyStoryBarry,13_Video_MyStoryBarry,"2024-10-22 - 2024-10-28",2025-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1-2% - Pau",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_Pau,"2024-10-22 - 2024-10-28",2024-02-11,"En curso","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN_A/BTest,RTG,BG_AllCourses_EN_RTG_AllPlacements_Video_3,"2024-10-22 - 2024-10-28",2023-05-03,"En curso",1777,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests_Python,Video_AllPlacements_Static_Ellie,"2024-10-22 - 2024-10-28",2024-06-05,2024-07-31,3500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_Sep24,Video_AllPlacements_Static,"2024-10-22 - 2024-10-28",2024-09-13,"En curso",101,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad - Copy","2024-10-22 - 2024-10-28",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,IT,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-10-22 - 2024-10-28",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Job Titles (Executives)",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-10-22 - 2024-10-28",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_UISkills - Copy","2024-10-22 - 2024-10-28",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,AI,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-10-22 - 2024-10-28",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Awareness_Omnipresent,08_Broad_TopRatedEU,08_Image_TopRatedEU,"2024-10-22 - 2024-10-28",2025-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudStorage,Video_AllPlacements_Static_Marta_July24,"2024-10-22 - 2024-10-28",2024-07-26,"En curso",104,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,ML,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-10-22 - 2024-10-28",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,09_Prospecting_LLA_DE,06_Image_DE,"2024-10-22 - 2024-10-28",2025-03-11,"En curso","Con el presupuesto del conjunto de anuncios",,171,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - LLA","BG - Copy 3","2024-10-22 - 2024-10-28",2023-04-05,"En curso",330,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Professional Development",AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-10-22 - 2024-10-28",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_LLA2_QApps_de,06_Image_DE,"2024-10-22 - 2024-10-28",2025-04-01,"En curso","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_Pau_2408,"2024-10-22 - 2024-10-28",2024-08-28,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_BG,01_Prospecting_Broad,05_Video_ElsaIfYouUnemploted,"2024-10-22 - 2024-10-28",2025-06-19,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - All Leads","BG - Copy","2024-10-22 - 2024-10-28",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_BG,01_Prospecting_Broad,03_Video_SheaHowToGetFree,"2024-10-22 - 2024-10-28",2025-06-12,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_Python,"2024-10-22 - 2024-10-28",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Campaign","RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Ad set","AISchool_Python - Copy","2024-10-22 - 2024-10-28",2024-04-30,2024-05-14,"Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA (Qapps) 2-5%",Ad1,"2024-10-22 - 2024-10-28",2022-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,42,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_DV,Ad2,"New Sales Ad - Copy","2024-10-22 - 2024-10-28",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_EmbeddedForms_ABO,01_Prospecting_Broad_EN,01_Video_v4_1,"2024-10-22 - 2024-10-28",2025-03-28,2025-04-30,164,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_LEADS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1% - Image",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_LevelUpYourCareer,"2024-10-22 - 2024-10-28",2024-02-11,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
"RMTEU_Germany_Global_Meta_Conversion_EN_Data - Copy","LAA - Data",AverageSalary_DA_EN_Lookalike_AllPlacements_Carousel,"2024-10-22 - 2024-10-28",2023-07-11,"En curso",100,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"Generic+JH - 4.6M",Ad1,"2024-10-22 - 2024-10-28",2022-05-01,"En curso","Con el presupuesto del conjunto de anuncios",,32,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Python,"2024-10-22 - 2024-10-28",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,05_Prospecting_Broad,01_Video_Broad_Dorian,"2024-10-22 - 2024-10-28",2025-01-23,"En curso","Con el presupuesto del conjunto de anuncios",,104,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,"New Sales Ad","2024-10-22 - 2024-10-28",2024-06-06,2024-07-31,3950,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - All Leads","BG - Copy 2","2024-10-22 - 2024-10-28",2023-04-05,"En curso",330,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - All Leads","BG - Copy 2","2024-10-22 - 2024-10-28",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Python - Copy","2024-10-22 - 2024-10-28",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - Web Application","BG - Copy","2024-10-22 - 2024-10-28",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_AIProducts - Copy","2024-10-22 - 2024-10-28",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudComputing,Image_AllPlacements_Static_15off,"2024-10-22 - 2024-10-28",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,Productivity,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-10-22 - 2024-10-28",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Small Business Owners","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-10-22 - 2024-10-28",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Awareness_Omnipresent,12_Broad_Marie2_2408,12_Video_Marie2_2408,"2024-10-22 - 2024-10-28",2025-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_UISkills - Copy","2024-10-22 - 2024-10-28",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
RMTEU_Germany_Global_Meta_Conversion_AISchool,Programs,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-10-22 - 2024-10-28",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-10-22,2024-10-28
