"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,Inicio,Fin,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"Coste por Application","All Leads","Coste por All Leads","event registration","Coste por event registration",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Coste por ThruPlay",Objetivo,"Inicio del informe","Fin del informe"
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests,"New Sales Ad","2024-07-01 - 2024-07-07",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,Prospecting_LLA2_BG_Dorian_en,03_Video_BG_DEC_1_1,"2024-07-01 - 2024-07-07",2025-04-01,"En curso","Con el presupuesto del conjunto de anuncios",,71,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_Data - Copy","2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_FBAudience_Interests,Image_Stories_Static_BG_EN_Pretzel,"2024-07-01 - 2024-07-07",2024-05-19,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1% - Elsa Music",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_BG3,"2024-07-01 - 2024-07-07",2024-02-11,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,AWS,"New Sales Ad","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - All Leads - Tonya",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_Tonya,"2024-07-01 - 2024-07-07",2024-02-03,"En curso","Con el presupuesto del conjunto de anuncios",,10,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,05_Prospecting_LLA,10_Video_h1UProbablyHeardAI,"2024-07-01 - 2024-07-07",2025-04-22,"En curso","Con el presupuesto del conjunto de anuncios",,88,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,04_Prospecting_Interests_Dorian,03_Video_BG_DEC_1_1,"2024-07-01 - 2024-07-07",2025-01-02,"En curso","Con el presupuesto del conjunto de anuncios",,121,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Storage","New Sales Ad","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,09_Prospecting_LLA_DE,03_Video_Rika_DE_h2,"2024-07-01 - 2024-07-07",2025-04-07,"En curso","Con el presupuesto del conjunto de anuncios",,75,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_AI,Video_AllPlacements_Static_Ellie,"2024-07-01 - 2024-07-07",2024-06-06,2024-07-31,3950,"Toda la campaña","Con el presupuesto de la campaña",,1.79,"All Leads",,,,,,,,,35,41,1,2.43902439,1.79,43.65853659,0.895,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,04_Prospecting_Interests_Dorian,03_Video_BG_DEC_1_1,"2024-07-01 - 2024-07-07",2025-01-02,"En curso","Con el presupuesto del conjunto de anuncios",,121,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_AI,Video_AllPlacements_Static_Charlie_Short,"2024-07-01 - 2024-07-07",2024-07-26,"En curso",87,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - All Leads - Unemployed",BG_AllCourses_EN_Prospecting_AllPlacements_Video_BGNew,"2024-07-01 - 2024-07-07",2024-02-03,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2_2409,Video_AllPlacements_Static_BG_Lua,"2024-07-01 - 2024-07-07",2024-09-10,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,Image_AllPlacements_Static_15off,"2024-07-01 - 2024-07-07",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_LastCall,Video_AllPlacements_Static,"2024-07-01 - 2024-07-07",2024-08-29,"En curso",101,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests,"New Sales Ad","2024-07-01 - 2024-07-07",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN,"All Interests - Web Application",UX_TestimonialVideo,"2024-07-01 - 2024-07-07",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_2409,"2024-07-01 - 2024-07-07",2024-09-16,2024-10-15,1387,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN,RTG,"BG - Copy 4","2024-07-01 - 2024-07-07",2023-04-09,"En curso",430,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Events_CY_EN_CBO_Zoom_SummerWorkshop,Prospecting_FBAudience_Interests_Cybersecurity,Image_Feed_Static,"2024-07-01 - 2024-07-07",2024-08-01,2024-08-14,500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_LEADS,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN,"LLA - Web application",WD_Generic,"2024-07-01 - 2024-07-07",2023-01-18,"En curso",120,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_Python - Copy","2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,ML,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-07-01 - 2024-07-07",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,Programs,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-07-01 - 2024-07-07",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_Qapps,RTG,Image1,"2024-07-01 - 2024-07-07",2023-08-28,"En curso",2500,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Data - Copy 2","2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,Ad4,"New Sales Ad","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_ML,DataAnalysis,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Retargeting - Banners",AISchool_Visuals,"2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_BG,03_Prospecting_LLABG,02_Video_DEC_2_2,"2024-07-01 - 2024-07-07",2025-03-20,"En curso","Con el presupuesto del conjunto de anuncios",,121,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_LLA_Interests,Video_02_Tala,"2024-07-01 - 2024-07-07",2024-10-07,"En curso",38,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_Lua_2410,Video_AllPlacements_Static,"2024-07-01 - 2024-07-07",2024-09-11,"En curso","Con el presupuesto del conjunto de anuncios",,101.36,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_Tech,06_Prospecting_Broad,02_Video_Marie_2408,"2024-07-01 - 2024-07-07",2025-06-10,"En curso",160,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,09_Prospecting_LLA_DE,06_Image_DE,"2024-07-01 - 2024-07-07",2025-04-18,"En curso","Con el presupuesto del conjunto de anuncios",,75,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_MK_LastCall,01_Prospecting_Broad,02_Video_Lua,"2024-07-01 - 2024-07-07",2025-05-06,"En curso",60,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_DV_EN_CBO,Prospecting_FBAudience_Interests_CloudComputing,Image_AllPlacements_Static_15off,"2024-07-01 - 2024-07-07",2024-06-06,2024-07-31,4657,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_Data - Copy","2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_ML,Analytics,DataScience_EN_Prospecting_AllPlacements_Video,"2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_FBAudience_Interests_2409,Video_AllPlacements_Static_BG_Lua,"2024-07-01 - 2024-07-07",2024-09-10,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,Prospecting_Broad_LastCallQ4,01_Video_Q4Elsa,"2024-07-01 - 2024-07-07",2024-12-03,2024-12-20,"Con el presupuesto del conjunto de anuncios",,119,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1% - Tonya",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_Tonya,"2024-07-01 - 2024-07-07",2024-02-11,"En curso","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,IT,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-07-01 - 2024-07-07",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Retargeting_LLA_QApps_2,Video_AllPlacements_Static_Elsa_2408,"2024-07-01 - 2024-07-07",2024-08-28,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,Video_AllPlacements_Static_Marta_July24,"2024-07-01 - 2024-07-07",2024-07-26,"En curso",87,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Visuals - Copy","2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,04_Prospecting_Interests_Dorian,03_Video_BG_DEC_1_1,"2024-07-01 - 2024-07-07",2025-01-20,"En curso","Con el presupuesto del conjunto de anuncios",,92,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1-2% - Video 4",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_BG4,"2024-07-01 - 2024-07-07",2024-02-11,"En curso","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Campaign","RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign  Ad set","AISchool_AIProducts - Copy 2","2024-07-01 - 2024-07-07",2024-04-30,2024-05-14,"Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_FBAudience_Interests_Elsa_2408,Video_AllPlacements_Static_Elsa,"2024-07-01 - 2024-07-07",2024-09-11,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Awareness_Omnipresent,09_Broad_GlobalCommunity2,09_Image_GlobalCommunity2,"2024-07-01 - 2024-07-07",2025-07-01,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA - All Leads - Elsa Extra",BG_AllCourses_EN_Prospecting_AllPlacements_Video_ElsaExtra,"2024-07-01 - 2024-07-07",2024-02-03,"En curso","Con el presupuesto del conjunto de anuncios",,12,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_LLA_BST_2,Video_AllPlacements_Static_2409,"2024-07-01 - 2024-07-07",2024-09-16,2024-10-15,1387,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_Python,"2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Small Business Owners","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-07-01 - 2024-07-07",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,09_Prospecting_LLA_DE,03_Video_Rika_DE_h1,"2024-07-01 - 2024-07-07",2025-03-11,"En curso","Con el presupuesto del conjunto de anuncios",,171,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,Ad1,"New Sales Ad - Copy","2024-07-01 - 2024-07-07",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Python - Copy","2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"All Interests - All Leads - Tonya",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_Tonya,"2024-07-01 - 2024-07-07",2024-02-03,"En curso","Con el presupuesto del conjunto de anuncios",,10,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Python - Copy","2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO,Prospecting_FBAudience_Shea1_2410,Video_AllPlacements_Static,"2024-07-01 - 2024-07-07",2024-10-28,"En curso","Con el presupuesto del conjunto de anuncios",,54,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,Productivity,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2024-07-01 - 2024-07-07",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2_QApps_5_Apps_2_Rica1_StepByStep,Video_AllPlacements_Static,"2024-07-01 - 2024-07-07",2024-09-11,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Python - Copy","2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Germany_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_UISkills - Copy","2024-07-01 - 2024-07-07",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,353.23,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_EN_ABO,"LAA  - BST 1-2% - Video 3",BG_AllCourses_EN_Prospecting_AllPlacements_StaticBanner_BG3,"2024-07-01 - 2024-07-07",2024-02-11,"En curso","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Prospecting - Banners",AISchool_Visuals,"2024-07-01 - 2024-07-07",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,ML,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-07-01 - 2024-07-07",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,08_Prospecting_Broad,04IMA_UnemployedInGermany,"2024-07-01 - 2024-07-07",2025-03-11,"En curso","Con el presupuesto del conjunto de anuncios",,169,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_AI,Video_AllPlacements_Static_Charlie_Long,"2024-07-01 - 2024-07-07",2024-06-06,2024-07-31,3950,"Toda la campaña","Con el presupuesto de la campaña",,108.26,"All Leads",3,36.08666667,,,3,36.08666667,,,1588,2109,54,2.56045519,2.00481481,51.33238502,0.96660714,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_DF_EN_CBO,Prospecting_LLA_BST_2,Video_AllPlacements_Static_v1h2_2409,"2024-07-01 - 2024-07-07",2024-09-16,2024-10-15,1387,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_ComputerScience,Video_AllPlacements_Static_Charlie_Short,"2024-07-01 - 2024-07-07",2024-07-26,"En curso",87,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_LLA_Interests,Image_AllPlacements_Static,"2024-07-01 - 2024-07-07",2024-10-28,"En curso",31,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_AISchool,"Small Business Owners","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-07-01 - 2024-07-07",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad","2024-07-01 - 2024-07-07",2024-04-30,2024-05-30,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_ML,RTG,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_1Year_EN_ABO_Merge,08_Prospecting_Broad,04IMA_UnemployedInGermany,"2024-07-01 - 2024-07-07",2025-04-07,2025-04-30,"Con el presupuesto del conjunto de anuncios",,181,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Conversion_DV,"Cloud Computing","New Sales Ad","2024-07-01 - 2024-07-07",2024-05-03,2024-05-30,3869,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
RMTEU_Germany_Global_Meta_Prospecting_EN_CBO_BG,Prospecting_LLA_BST_2_2409,Video_AllPlacements_Static_BG_Rica2_Unemployed,"2024-07-01 - 2024-07-07",2024-09-10,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-07-01,2024-07-07
