Date_: Day: Week,Campaign_,Adset_,Ad_,Spend,Apps,QApps,TI,SA,BST,Cost App,Cost QApp,Cost TI,Cost SA,CAC,%App > QApp,%App > SA,CPC,CPM,%CTR,%Click > App,%App > TI,%App > BST,Impr,Clicks,%Click > App,%App > QApp
2025-02-03,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,06_Retargeting_Visitors_30d,05_Image_RET,332.68542299999996,4.0,,,,,83.17135574999999,,,,,,,5.940811124999999,19.3275677104514,0.0032533550223668157,0.07142857142857142,,,17213,56,0.07142857142857142,
2025-02-03,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,04_Prospecting_Broad_BCAS,04_Image_BCAS,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0
2025-02-03,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,08_Retargeting_Visitors_30d,04_Image_BCAS,411.27562,8.0,3.0,,,,51.4094525,137.09187333333333,,,,0.375,,4.470387173913044,22.356796042617958,0.0050010871928680145,0.08695652173913043,,,18396,92,0.08695652173913043,0.375
2025-02-03,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,09_Prospecting_Broad_BCAS,08_Video_BCAS,1010.505538,17.0,5.0,2.0,1.0,,59.44150223529412,202.1011076,505.252769,1010.505538,,0.29411764705882354,0.058823529411764705,4.614180538812786,13.63447578055428,0.002954907304962625,0.0776255707762557,0.11764705882352941,,74114,219,0.0776255707762557,0.29411764705882354
2025-02-03,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,10_Prospecting_LLA_BST_BCAS,08_Video_BCAS,942.144602,16.0,7.0,,,,58.884037625,134.592086,,,,0.4375,,5.509617555555556,18.75661162651802,0.0034043400358351582,0.0935672514619883,,,50230,171,0.0935672514619883,0.4375
2025-02-03,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,11_Retargeting_Engaged_BCAS,10_Video_BCAS_Engaged,528.725526,12.0,5.0,2.0,1.0,1.0,44.0604605,105.74510519999998,264.362763,528.725526,528.725526,0.4166666666666667,0.08333333333333333,4.163193118110236,20.555381618847676,0.004937407666588912,0.09448818897637795,0.16666666666666666,0.08333333333333333,25722,127,0.09448818897637795,0.4166666666666667
2025-02-10,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,04_Prospecting_Interests_Dorian,03_Video_BG_DEC_1_1,737.377571,3.0,1.0,,,,245.79252366666665,737.377571,,,,0.3333333333333333,,4.696672426751593,14.758768083743645,0.003142388215043433,0.01910828025477707,,,49962,157,0.01910828025477707,0.3333333333333333
2025-02-10,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,05_Prospecting_LLA_BG_Dorian,03_Video_BG_DEC_1_1,439.561584,2.0,,,,,219.780792,,,,,,,5.052432,14.271016655303399,0.002824583617415019,0.022988505747126436,,,30801,87,0.022988505747126436,
2025-02-10,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,06_Retargeting_Visitors_30d,05_Image_RET,363.48803399999997,1.0,,,,,363.48803399999997,,,,,,,6.85826479245283,19.342700830140483,0.002820349084716901,0.018867924528301886,,,18792,53,0.018867924528301886,
2025-02-10,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,07_Prospecting_Interests_Lua,01_Video_Lua,360.263281,2.0,,,,,180.1316405,,,,,,,5.074130718309859,26.74163309085511,0.005270190023752969,0.028169014084507043,,,13472,71,0.028169014084507043,
