"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"All Leads",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Reproducciones de vídeo",ThruPlays,"Coste por ThruPlay","ThruPlay / Video Plays Conversion Rate","Reproducciones de vídeo de 3 segundos","Coste por reproducción de video de 3 segundos","Reproducciones de vídeo hasta el 50 %","Visitas a la página de destino","Porcentaje de visitas a la página de destino por clics en el enlace","Coste por visita a la página de destino","Landing page views / Link clicks Conversion Rate","Inicio del informe","Fin del informe"
RMTEU_Spain_Global_Meta_Conversion_AI,Ad4,"New Sales Ad - Copy","2025-02-12 - 2025-02-18",1509,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ML,DataScience,DataScience_EN_Prospecting_AllPlacements_Video,"2025-02-12 - 2025-02-18",1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Retargeting_Visitors_30d_LastCall,Video_AllPlacements_Static,"2025-02-12 - 2025-02-18",16,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_TypeformQualified_Masters,02_Broad_Master_ElenaF2F,03_Video_Master_ElenaF2F,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,55,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,"New Sales Ad","2025-02-12 - 2025-02-18",1654,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_IT,Video_AllPlacements_Static,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_Data,"2025-02-12 - 2025-02-18",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_UISkills - Copy","2025-02-12 - 2025-02-18",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AI,Ad4,"New Sales Ad","2025-02-12 - 2025-02-18",520,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_TypeformQualified_RTG_Masters,01_Retargeting_Engaged_VideosMaster,01_Image_Couple,"2025-02-12 - 2025-02-18",19,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_LLA_BST_1-2,Image_Story_Static_Croqueta,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_Masters,01_Prospecting_Broad,03_Image_Masters,"2025-02-12 - 2025-02-18",99,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion,"LAA - All Leads",Generic_DA,"2025-02-12 - 2025-02-18",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_Visuals,"2025-02-12 - 2025-02-18",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_AIProducts - Copy 2","2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_LLA_BST_1to2_QApps_2_LastCall,Video_AllPlacements_Static,"2025-02-12 - 2025-02-18",16,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_DV,"DevOps + Cloud","New Sales Ad - Copy","2025-02-12 - 2025-02-18",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_DV,IT,"New Sales Ad","2025-02-12 - 2025-02-18",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_ComputerScience,Video_AllPlacements_Static_Ellie_AI,"2025-02-12 - 2025-02-18",1654,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_IT,Video_AllPlacements_Static,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_Data,"2025-02-12 - 2025-02-18",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_UISkills - Copy","2025-02-12 - 2025-02-18",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AI,Ad4,"New Sales Ad - Copy","2025-02-12 - 2025-02-18",520,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_LiveInstructor,PRO_Broad_es,01VID_AprenderEnInternet,"2025-02-12 - 2025-02-18",50,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Leads_QuizQueProgramaDatos,02_Prospecting_LLA2,02_Video_QAppDataMejorAmiga,"2025-02-12 - 2025-02-18",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_UISkills,"2025-02-12 - 2025-02-18",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_EN_ABO_ValueProp_01,01_Prospecting_LLA_DA,03_Image_DA_3Soporte,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,36,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Retargeting_VisitorsWeb,01_Retargeting_VisitorsWeb_30d,02_Image_RTG_UltimasPlazas,"2025-02-12 - 2025-02-18",62,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_DA,"Prospecting - Stories","New Sales Ad","2025-02-12 - 2025-02-18",15,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,03_Prospecting_Interests_F2F,03_Video_F2F,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,73,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Feed_Static_Snorkel,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,Retargeting_Visitors_Web30d,R02_Image_Boy,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_MK_EN_ValueProp_01,05_Prospecting_Interests_2Certifications,08_Video_Elena,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,657.23,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_DV,Ad2,"New Sales Ad","2025-02-12 - 2025-02-18",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Videos",AISchool_Data,"2025-02-12 - 2025-02-18",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Visuals - Copy","2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Retargeting_VisitorsWeb,01_Retargeting_VisitorsWeb_30d,03_Image_RTG_Promo,"2025-02-12 - 2025-02-18",62,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ABO_FinancingOptions_BCAS,Prospecting_LLA_Apps,Video_AllPlacements_Static_FinancingOptions_Elisa,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,71,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Leads_LeadGenPersonalityQuiz,01_Prospecting_LLA2_BST,01_Video_Elena,"2025-02-12 - 2025-02-18",720,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_EN_ABO_ValueProp_01,02_Prospecting_LLA_WD,04_Image_WD_4Prework,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,36,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion,"All - All Leads","Generic_All - Copy","2025-02-12 - 2025-02-18",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,IT,AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_Summer,"LAA 1-2% BST",SummerCampaign_Silla2,"2025-02-12 - 2025-02-18",15,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"RTG - All Leads",VictoriaMateucci_AllCourses_ES_LookalikeAudience_AllPlacements_Video,"2025-02-12 - 2025-02-18",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Influencer_ES,LLA,MarcosFranz,"2025-02-12 - 2025-02-18",80,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Career Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion,"All - Web Application",Testimonial_WD,"2025-02-12 - 2025-02-18",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Banners","AISchool_AIProducts - Copy","2025-02-12 - 2025-02-18",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ES,"LLA - All Leads","FixPay_AllCourses_ES_LookalikeAudience_AllPlacements_Video - Copy 2","2025-02-12 - 2025-02-18",44,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"LLA - All Leads",ISA_AllCourses_ES_LookalikeAudience_AllPlacements_Video,"2025-02-12 - 2025-02-18",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ES,"All Interests (New Video) - Copy","New Leads Ad - Copy 2","2025-02-12 - 2025-02-18",50,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_ProgrammingLanguages,Image_AllPlacements_Carrousel,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,"Prospecting_FBAudience_Interests_Computer science",Image_AllPlacements_Carrousel,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ML,RTG,DataScience_EN_Prospecting_AllPlacements_Video,"2025-02-12 - 2025-02-18",1807,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_DV,Ad3,"New Sales Ad","2025-02-12 - 2025-02-18",1374,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AI,Ad1,"New Sales Ad","2025-02-12 - 2025-02-18",2559,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AI,Ad4,"New Sales Ad - Copy","2025-02-12 - 2025-02-18",2808,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_CBO_BackToSchool_2024,Prospecting_LLA_QApps_1,Image_AllPlacements_Static_LidiaLocutora,"2025-02-12 - 2025-02-18",105,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Videos",AISchool_UISkills,"2025-02-12 - 2025-02-18",1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Influencer_ES,"Professional Development",SergioPol,"2025-02-12 - 2025-02-18",80,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,IT,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ML,DataAnalysis,DataScience_EN_Prospecting_AllPlacements_Video,"2025-02-12 - 2025-02-18",364,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_ComputerScience,Video_AllPlacements_Static_Marta_July2024,"2025-02-12 - 2025-02-18",37,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_DA,LAA,"New Sales Ad","2025-02-12 - 2025-02-18",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_WD_ES,jh+cd_stories,jh+cd3stories,"2025-02-12 - 2025-02-18",27,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,04_Video_ISA_CambiarFuturo,"2025-02-12 - 2025-02-18",150,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Campaign","RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_UISkills - Copy","2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,356,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_MastersQ1,01_Prospecting_LLA_ValueProp,01_Video_ValueProp,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,48,Diario,230.58,"All Leads",,,,,21431,27841,101,0.36277433,2.2829703,8.2820301,25403,1309,0.17614973,0.05152935,7179,0.03211868,1181,73,72.27722772,3.15863014,0.72277228,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Story_Static_CurroSept,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ES,Data_Feed,Data,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,33,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests,Video_AllPlacements_Static_Marta_July2024,"2025-02-12 - 2025-02-18",50,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Professional Development","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,18_Broad_ComunidadGlobal,18_Image_ComunidadGlobal,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion,RTG,Generic_UX,"2025-02-12 - 2025-02-18",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,Pablo3,UGC_Pablo3_AllCourses_ES_Prospecting_AllPlacements_Video,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,5,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_MK_EN_ValueProp_01,01_Prospecting_Interests,02_Image_2Certification,"2025-02-12 - 2025-02-18",65,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,Programs,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests_Sep24,Video_AllPlacements_Static,"2025-02-12 - 2025-02-18",16,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_DV,Ad4,"New Sales Ad","2025-02-12 - 2025-02-18",3591,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_LLA_QApps_1%,Video_AllPlacements_Static,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_EmbeddedForms_WD_LastCall,01_Prospecting_LLA2,02_Video_Elena,"2025-02-12 - 2025-02-18",60,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests_Python,Image_AllPlacements_Static,"2025-02-12 - 2025-02-18",2485,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_UISkills,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ML,DataScience,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2025-02-12 - 2025-02-18",1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_TypeformQualified_RTG_Masters,01_Retargeting_Engaged_VideosMaster,01_Image_Couple,"2025-02-12 - 2025-02-18",19,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"LLA - All Leads","UGC_Pablo_AllCourses_ES_LookalikeAudience_AllPlacements_Video - Copy 2","2025-02-12 - 2025-02-18",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,12_Broad_ISA_Nelson,14_Video_ISA_Nelson,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,80,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Story_Static_SillaOficina,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,20,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,Retargeting_Visitors_Web30d,R01_Image_Blue,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Conversion_DV,"CodingPrograms (DV)","New Sales Ad","2025-02-12 - 2025-02-18",1560,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_ProgrammingLanguages,Video_AllPlacements_Static,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_OnDemand_Q1,01_Prospecting_Broad_DA,01_Video_Elena,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,31,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,07_Broad_EstudiaYTrabaja,07_Video_EstudiaYTrabaja,"2025-02-12 - 2025-02-18","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests_DigitalData,Video_AllPlacements_Static_Marta_July2024,"2025-02-12 - 2025-02-18",50,Diario,"Con el presupuesto de la campaña",,0,,,,,,0,0,,,,,,,,,,,,,0,,,2025-02-12,2025-02-18
